mirnet,mir_acc,mir_id,symbol,entrez,embl,gene_name,action_type,pmid,mbv
miRNet-hsatf-199,MI0000268,hsa-mir-34a,CTNNB1,1499,ENSG00000168036,catenin beta 1,Activation(feedback),25792709,v22
miRNet-hsatf-200,MI0000780,hsa-mir-372,CTNNB1,1499,ENSG00000168036,catenin beta 1,Activation,22020335,v22
miRNet-hsatf-201,MI0000781,hsa-mir-373,CTNNB1,1499,ENSG00000168036,catenin beta 1,Activation,22020335,v22
miRNet-hsatf-202,MI0005118,hsa-mir-770,CTNNB1,1499,ENSG00000168036,catenin beta 1,Activation,26602384,v22
miRNet-hsatf-203,MI0000098,hsa-mir-96,CTNNB1,1499,ENSG00000168036,catenin beta 1,Activation,24335145,v22
miRNet-hsatf-204,MI0000098,hsa-mir-96,CTNNB1,1499,ENSG00000168036,catenin beta 1,Activation,25813403,v22
miRNet-hsatf-205,MI0000290,hsa-mir-214,CUX1,1523,ENSG00000257923,cut like homeobox 1,Activation,21654638,v22
miRNet-hsatf-206,MI0000442,hsa-mir-122,CXADR,1525,ENSG00000154639,CXADR Ig-like cell adhesion molecule,Repression,22815988,v22
miRNet-hsatf-207,MI0005543,hsa-mir-708,DDIT3,1649,ENSG00000175197,DNA damage inducible transcript 3,Activation,21402790,v22
miRNet-hsatf-208,MI0000272,hsa-mir-182,DDX5,1655,ENSG00000108654,DEAD-box helicase 5,Activation,22086602,v22
miRNet-hsatf-209,MI0000077,hsa-mir-21,DDX5,1655,ENSG00000108654,DEAD-box helicase 5,Activation(feedback),22086602,v22
miRNet-hsatf-210,MI0000342,hsa-mir-200b,DDX53,168400,ENSG00000184735,DEAD-box helicase 53,Repression(feedback),24174534,v22
miRNet-hsatf-211,MI0000459,hsa-mir-143,DDX6,1656,ENSG00000110367,DEAD-box helicase 6,Repression(feedback),23932921,v22
miRNet-hsatf-212,MI0000461,hsa-mir-145,DDX6,1656,ENSG00000110367,DEAD-box helicase 6,Repression(feedback),23932921,v22
miRNet-hsatf-213,MI0000285,hsa-mir-205,DEC1,50514,ENSG00000173077,deleted in esophageal cancer 1,Repression,26183399,v22
miRNet-hsatf-214,MI0000468,hsa-mir-9-3,DLX5,1749,ENSG00000105880,distal-less homeobox 5,Activation,25937343,v22
miRNet-hsatf-215,MI0000458,hsa-mir-142,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression,24332177,v22
miRNet-hsatf-216,MI0000253,hsa-mir-148a,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Regulation(feedback),22935141,v22
miRNet-hsatf-217,MI0000253,hsa-mir-148a,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression(feedback),25328136,v22
miRNet-hsatf-218,MI0000479,hsa-mir-150,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression,26258416,v22
miRNet-hsatf-219,MI0000462,hsa-mir-152,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Regulation(feedback),22935141,v22
miRNet-hsatf-220,MI0000481,hsa-mir-184,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression,27470638,v22
miRNet-hsatf-221,MI0000737,hsa-mir-200a,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression(feedback),25595591,v22
miRNet-hsatf-222,MI0000342,hsa-mir-200b,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression(feedback),25595591,v22
miRNet-hsatf-223,MI0000439,hsa-mir-23b,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression,28077801,v22
miRNet-hsatf-224,MI0000440,hsa-mir-27b,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression,25333344,v22
miRNet-hsatf-225,MI0000747,hsa-mir-296,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression,26898758,v22
miRNet-hsatf-226,MI0000088,hsa-mir-30a,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression(feedback),28222434,v22
miRNet-hsatf-227,MI0001641,hsa-mir-429,DNMT1,1786,ENSG00000130816,DNA methyltransferase 1,Repression(feedback),25595591,v22
miRNet-hsatf-228,MI0000063,hsa-let-7b,DNMT3A,1788,ENSG00000119772,DNA methyltransferase 3 alpha,Repression,27525719,v22
miRNet-hsatf-229,MI0000087,hsa-mir-29a,DNMT3A,1788,ENSG00000119772,DNA methyltransferase 3 alpha,Repression(feedback),23939044,v22
miRNet-hsatf-230,MI0000105,hsa-mir-29b-1,DNMT3A,1788,ENSG00000119772,DNA methyltransferase 3 alpha,Repression(feedback),23939044,v22
miRNet-hsatf-231,MI0000293,hsa-mir-217,DNMT3B,1789,ENSG00000088305,DNA methyltransferase 3 beta,Repression,25703328,v22
miRNet-hsatf-232,MI0000087,hsa-mir-29a,DNMT3B,1789,ENSG00000088305,DNA methyltransferase 3 beta,Repression(feedback),23939044,v22
miRNet-hsatf-233,MI0000105,hsa-mir-29b-1,DNMT3B,1789,ENSG00000088305,DNA methyltransferase 3 beta,Repression(feedback),23939044,v22
miRNet-hsatf-234,MI0003135,hsa-mir-495,DOK7,285489,ENSG00000175920,docking protein 7,Activation,28454357,v22
miRNet-hsatf-235,MI0000300,hsa-mir-223,DPF2,5977,ENSG00000133884,double PHD fingers 2,Repression,24332853,v22
miRNet-hsatf-236,MI0000077,hsa-mir-21,DTX1,1840,ENSG00000135144,deltex E3 ubiquitin ligase 1,Activation,23451269,v22
miRNet-hsatf-237,MI0000434,hsa-let-7i,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,20404092,v22
miRNet-hsatf-238,MI0000113,hsa-mir-106a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation(feedback),19034270,v22
miRNet-hsatf-239,MI0000734,hsa-mir-106b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation(feedback),19034270,v22
miRNet-hsatf-240,MI0000734,hsa-mir-106b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),20404092,v22
miRNet-hsatf-241,MI0000069,hsa-mir-15a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),20404092,v22
miRNet-hsatf-242,MI0000069,hsa-mir-15a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),21454377,v22
miRNet-hsatf-243,MI0000069,hsa-mir-15a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),27356624,v22
miRNet-hsatf-244,MI0000438,hsa-mir-15b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,20404092,v22
miRNet-hsatf-245,MI0000438,hsa-mir-15b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,21454377,v22
miRNet-hsatf-246,MI0000070,hsa-mir-16-1,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,21454377,v22
miRNet-hsatf-247,MI0000115,hsa-mir-16-2,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,21454377,v22
miRNet-hsatf-248,MI0000071,hsa-mir-17,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),17135249,v22
miRNet-hsatf-249,MI0000071,hsa-mir-17,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation(feedback),19034270,v22
miRNet-hsatf-250,MI0000071,hsa-mir-17,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),19066217,v22
miRNet-hsatf-251,MI0000481,hsa-mir-184,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,27470638,v22
miRNet-hsatf-252,MI0000072,hsa-mir-18a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),17135249,v22
miRNet-hsatf-253,MI0000072,hsa-mir-18a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),19066217,v22
miRNet-hsatf-254,MI0001518,hsa-mir-18b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation,19034270,v22
miRNet-hsatf-255,MI0000489,hsa-mir-195,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,20404092,v22
miRNet-hsatf-256,MI0000073,hsa-mir-19a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,17135249,v22
miRNet-hsatf-257,MI0000073,hsa-mir-19a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,19066217,v22
miRNet-hsatf-258,MI0000074,hsa-mir-19b-1,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,17135249,v22
miRNet-hsatf-259,MI0000075,hsa-mir-19b-2,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation,19034270,v22
miRNet-hsatf-260,MI0003130,hsa-mir-202,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,24337320,v22
miRNet-hsatf-261,MI0000076,hsa-mir-20a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),17135249,v22
miRNet-hsatf-262,MI0000076,hsa-mir-20a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),19066217,v22
miRNet-hsatf-263,MI0001519,hsa-mir-20b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation(feedback),19034270,v22
miRNet-hsatf-264,MI0000300,hsa-mir-223,E2F1,1869,ENSG00000101412,E2F transcription factor 1,autoregulatory negative feedback loop(feedback),20029046,v22
miRNet-hsatf-265,MI0000301,hsa-mir-224,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),25341426,v22
miRNet-hsatf-266,MI0000439,hsa-mir-23b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Repression,26041881,v22
miRNet-hsatf-267,MI0000080,hsa-mir-24-1,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Repression(feedback),26041881,v22
miRNet-hsatf-268,MI0000082,hsa-mir-25,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation,19034270,v22
miRNet-hsatf-269,MI0000082,hsa-mir-25,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,26961310,v22
miRNet-hsatf-270,MI0000440,hsa-mir-27b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Repression(feedback),26041881,v22
miRNet-hsatf-271,MI0000440,hsa-mir-27b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation(feedback),26961310,v22
miRNet-hsatf-272,MI0000087,hsa-mir-29a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,27356624,v22
miRNet-hsatf-273,MI0000743,hsa-mir-34c,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,26704889,v22
miRNet-hsatf-274,MI0000764,hsa-mir-363,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation,19034270,v22
miRNet-hsatf-275,MI0016858,hsa-mir-4496,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,26122663,v22
miRNet-hsatf-276,MI0001648,hsa-mir-449a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,auto-regulatory feedback circuit,20046097,v22
miRNet-hsatf-277,MI0001648,hsa-mir-449a,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,21857159,v22
miRNet-hsatf-278,MI0003673,hsa-mir-449b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,auto-regulatory feedback circuit,20046097,v22
miRNet-hsatf-279,MI0003673,hsa-mir-449b,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,21857159,v22
miRNet-hsatf-280,MI0003823,hsa-mir-449c,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,21857159,v22
miRNet-hsatf-281,MI0001733,hsa-mir-452,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,25341426,v22
miRNet-hsatf-282,MI0003162,hsa-mir-519d,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Repression(feedback),28146423,v22
miRNet-hsatf-283,MI0000093,hsa-mir-92a-1,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Activation,17135249,v22
miRNet-hsatf-284,MI0000094,hsa-mir-92a-2,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation,19034270,v22
miRNet-hsatf-285,MI0000095,hsa-mir-93,E2F1,1869,ENSG00000101412,E2F transcription factor 1,Regulation(feedback),19034270,v22
miRNet-hsatf-286,MI0000071,hsa-mir-17,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation(feedback),17135249,v22
miRNet-hsatf-287,MI0000071,hsa-mir-17,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation(feedback),17135249,v22
miRNet-hsatf-288,MI0000072,hsa-mir-18a,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation,17135249,v22
miRNet-hsatf-289,MI0000072,hsa-mir-18a,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation,17135249,v22
miRNet-hsatf-290,MI0000073,hsa-mir-19a,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation(feedback),17135249,v22
miRNet-hsatf-291,MI0000073,hsa-mir-19a,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation(feedback),17135249,v22
miRNet-hsatf-292,MI0000074,hsa-mir-19b-1,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation(feedback),17135249,v22
miRNet-hsatf-293,MI0000074,hsa-mir-19b-1,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation(feedback),17135249,v22
miRNet-hsatf-294,MI0000076,hsa-mir-20a,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation,17135249,v22
miRNet-hsatf-295,MI0000076,hsa-mir-20a,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation,17135249,v22
miRNet-hsatf-296,MI0000082,hsa-mir-25,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation,26961310,v22
miRNet-hsatf-297,MI0000082,hsa-mir-25,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation,26961310,v22
miRNet-hsatf-298,MI0000093,hsa-mir-92a-1,E2F2,1870,ENSG00000007968,E2F transcription factor 2,Activation,17135249,v22
miRNet-hsatf-299,MI0000093,hsa-mir-92a-1,E2F2,1870,ENSG00000282899,E2F transcription factor 2,Activation,17135249,v22
miRNet-hsatf-300,MI0000434,hsa-let-7i,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),20404092,v22
miRNet-hsatf-301,MI0000734,hsa-mir-106b,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),20404092,v22
miRNet-hsatf-302,MI0000069,hsa-mir-15a,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),20404092,v22
miRNet-hsatf-303,MI0000438,hsa-mir-15b,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),20404092,v22
miRNet-hsatf-304,MI0000071,hsa-mir-17,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),17135249,v22
miRNet-hsatf-305,MI0000072,hsa-mir-18a,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation,17135249,v22
miRNet-hsatf-306,MI0000489,hsa-mir-195,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),20404092,v22
miRNet-hsatf-307,MI0000073,hsa-mir-19a,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),17135249,v22
miRNet-hsatf-308,MI0000074,hsa-mir-19b-1,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),17135249,v22
miRNet-hsatf-309,MI0000342,hsa-mir-200b,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Repression(feedback),27027446,v22
miRNet-hsatf-310,MI0000076,hsa-mir-20a,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation,17135249,v22
miRNet-hsatf-311,MI0000082,hsa-mir-25,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),26961310,v22
miRNet-hsatf-312,MI0000440,hsa-mir-27b,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),26961310,v22
miRNet-hsatf-313,MI0000268,hsa-mir-34a,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Regulation(feedback),21516127,v22
miRNet-hsatf-314,MI0000093,hsa-mir-92a-1,E2F3,1871,ENSG00000112242,E2F transcription factor 3,Activation(feedback),17135249,v22
miRNet-hsatf-315,MI0000487,hsa-mir-193a,E2F6,1876,ENSG00000169016,E2F transcription factor 6,Repression(feedback),25545504,v22
miRNet-hsatf-316,MI0000069,hsa-mir-15a,E2F7,144455,ENSG00000165891,E2F transcription factor 7,Repression(feedback),26397135,v22
miRNet-hsatf-317,MI0000082,hsa-mir-25,E2F7,144455,ENSG00000165891,E2F transcription factor 7,Repression,26961310,v22
miRNet-hsatf-318,MI0000440,hsa-mir-27b,E2F7,144455,ENSG00000165891,E2F transcription factor 7,Repression(feedback),26961310,v22
miRNet-hsatf-319,MI0000457,hsa-mir-141,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,25264103,v22
miRNet-hsatf-320,MI0000477,hsa-mir-146a,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,24699235,v22
miRNet-hsatf-321,MI0000681,hsa-mir-155,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,24699235,v22
miRNet-hsatf-322,MI0000737,hsa-mir-200a,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,25264103,v22
miRNet-hsatf-323,MI0000342,hsa-mir-200b,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,25264103,v22
miRNet-hsatf-324,MI0000650,hsa-mir-200c,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,25264103,v22
miRNet-hsatf-325,MI0001641,hsa-mir-429,EED,8726,ENSG00000074266,embryonic ectoderm development,Repression,25264103,v22
miRNet-hsatf-326,MI0000651,hsa-mir-1-1,EGFR,1956,ENSG00000146648,epidermal growth factor receptor,Repression(feedback),26071255,v22
miRNet-hsatf-327,MI0000077,hsa-mir-21,EGFR,1956,ENSG00000146648,epidermal growth factor receptor,Regulation(feedback),20093556,v22
miRNet-hsatf-328,MI0000098,hsa-mir-96,EGFR,1956,ENSG00000146648,epidermal growth factor receptor,Activation,27746161,v22
miRNet-hsatf-329,MI0000066,hsa-let-7e,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-330,MI0000113,hsa-mir-106a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,19307576,v22
miRNet-hsatf-331,MI0000266,hsa-mir-10a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-332,MI0000445,hsa-mir-124-3,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-333,MI0000469,hsa-mir-125a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-334,MI0000469,hsa-mir-125a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),25725290,v22
miRNet-hsatf-335,MI0000748,hsa-mir-130b,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-336,MI0000449,hsa-mir-132,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-337,MI0000458,hsa-mir-142,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-338,MI0003129,hsa-mir-146b,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-339,MI0000253,hsa-mir-148a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-340,MI0000253,hsa-mir-148a,EGR1,1958,ENSG00000120738,early growth response 1,Activation,25703326,v22
miRNet-hsatf-341,MI0000478,hsa-mir-149,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-342,MI0000462,hsa-mir-152,EGR1,1958,ENSG00000120738,early growth response 1,Activation,25650716,v22
miRNet-hsatf-343,MI0000462,hsa-mir-152,EGR1,1958,ENSG00000120738,early growth response 1,Activation,25703326,v22
miRNet-hsatf-344,MI0000271,hsa-mir-181c,EGR1,1958,ENSG00000120738,early growth response 1,Activation,25535255,v22
miRNet-hsatf-345,MI0003139,hsa-mir-181d,EGR1,1958,ENSG00000120738,early growth response 1,Activation,25535255,v22
miRNet-hsatf-346,MI0000273,hsa-mir-183,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-347,MI0000482,hsa-mir-185,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-348,MI0000465,hsa-mir-191,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-349,MI0000281,hsa-mir-199a-2,EGR1,1958,ENSG00000120738,early growth response 1,Activation,21189327,v22
miRNet-hsatf-350,MI0000342,hsa-mir-200b,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-351,MI0001519,hsa-mir-20b,EGR1,1958,ENSG00000120738,early growth response 1,Activation,23945289,v22
miRNet-hsatf-352,MI0000288,hsa-mir-212,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-353,MI0000290,hsa-mir-214,EGR1,1958,ENSG00000120738,early growth response 1,Activation,21189327,v22
miRNet-hsatf-354,MI0000740,hsa-mir-219a-2,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-355,MI0000079,hsa-mir-23a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-356,MI0000081,hsa-mir-24-2,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-357,MI0000085,hsa-mir-27a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-358,MI0005568,hsa-mir-301b,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-359,MI0000088,hsa-mir-30a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-360,MI0000736,hsa-mir-30c-1,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-361,MI0000254,hsa-mir-30c-2,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-362,MI0000749,hsa-mir-30e,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-363,MI0000090,hsa-mir-32,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-364,MI0000816,hsa-mir-335,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-365,MI0001448,hsa-mir-425,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-366,MI0003513,hsa-mir-455,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-367,MI0003608,hsa-mir-596,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-368,MI0003657,hsa-mir-642a,EGR1,1958,ENSG00000120738,early growth response 1,Regulation(feedback),20811575,v22
miRNet-hsatf-369,MI0005416,hsa-mir-675,EGR1,1958,ENSG00000120738,early growth response 1,Activation(feedback),26376677,v22
miRNet-hsatf-370,MI0003560,hsa-mir-92b,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-371,MI0000098,hsa-mir-96,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
miRNet-hsatf-372,MI0000746,hsa-mir-99b,EGR1,1958,ENSG00000120738,early growth response 1,Regulation,20811575,v22
